Time,x pos,y pos,phi,motor1 thrust,motor2 thrust,desired angle,desired thrust
3.1333333333333786,0.4965462970385638,2.362438283375433,0.1416535723397168,8.12781179280609,15.030573031617728,-0.3383333333333333,23.240000000000002
3.136666666666712,0.5000840717663991,2.3697688749722507,0.14194039064360175,8.11251026446279,15.047234812887295,-0.3383333333333333,23.240000000000002
3.1400000000000454,0.5036400853174641,2.37711784005248,0.14222488681115777,8.097336836252872,15.063745823141376,-0.3383333333333333,23.240000000000002
3.143333333333379,0.5072143746689889,2.3844851806978085,0.14250705037265154,8.082289880831562,15.08010806757278,-0.3383333333333333,23.240000000000002
3.1466666666667122,0.510806976485056,2.3918708989015554,0.14278687094890524,8.06736779786584,15.096323518065095,-0.3383333333333333,23.240000000000002
3.1500000000000457,0.514417927115461,2.399274996571142,0.14306433825012557,8.052569013604295,15.11239411372779,-0.3383333333333333,23.240000000000002
3.153333333333379,0.5180472625945824,2.4066974755305246,0.14333944207475224,8.037891980453795,15.128321761422752,-0.3383333333333333,23.240000000000002
3.1566666666667125,0.5216950186402631,2.414138337522589,0.14361217230832565,8.023335176562867,15.144108336282402,-0.3383333333333333,23.240000000000002
3.160000000000046,0.5253612306526998,2.4215975842115154,0.14388251892237347,8.008897105411672,15.15975568221951,-0.3383333333333333,23.240000000000002
3.1633333333333793,0.5290459337133434,2.4290752171851038,0.14415047197331562,7.994576295408469,15.17526561242886,-0.3383333333333333,23.240000000000002
3.1666666666667127,0.5327491625838081,2.4365712379570676,0.14441602160138764,7.980371299492485,15.190639909880884,-0.3383333333333333,23.240000000000002
3.170000000000046,0.5364709517047906,2.4440856479692936,0.14467915802958198,7.966280694743064,15.205880327807414,-0.3383333333333333,23.240000000000002
3.1733333333333795,0.5402113351949978,2.4516184485940675,0.1449398715626069,7.952303081995006,15.22098859017963,-0.3383333333333333,23.240000000000002
3.176666666666713,0.5439703468500837,2.4591696411362687,0.14519815258586294,7.938437085460003,15.235966392178387,-0.3383333333333333,23.240000000000002
3.1800000000000463,0.5477480201415961,2.466739226835532,0.1454539915644362,7.924681352354069,15.250815400657013,-0.3383333333333333,23.240000000000002
3.1833333333333798,0.5515443882159309,2.474327206868378,0.14570737904210876,7.911034552530869,15.265537254596694,-0.3383333333333333,23.240000000000002
3.186666666666713,0.5553594838932959,2.481933582350311,0.1459583056403855,7.897495378120857,15.28013356555458,-0.3383333333333333,23.240000000000002
3.1900000000000466,0.5591933396666829,2.489558354337887,0.1462067620575373,7.8840625431761255,15.29460591810472,-0.3383333333333333,23.240000000000002
3.19333333333338,0.5630459877008485,2.497201523830755,0.1464527390676601,7.870734783320884,15.308955870271946,-0.3383333333333333,23.240000000000002
3.1966666666667134,0.5669174598313024,2.5048630917736605,0.14669622751975006,7.857510855407466,15.323184953958815,-0.3383333333333333,23.240000000000002
3.200000000000047,0.5708077875633052,2.512543059058427,0.14693721833679393,7.844389537177792,15.337294675365717,-0.3383333333333333,23.240000000000002
3.20333333333338,0.5747170020708734,2.5202414265259048,0.147175702514875,7.83136962693018,15.351286515404267,-0.3383333333333333,23.240000000000002
3.2066666666667136,0.5786451341957923,2.527958194967892,0.14741167112229375,7.818449943191451,15.365161930104088,-0.3383333333333333,23.240000000000002
3.210000000000047,0.5825922144466376,2.535693365129028,0.14764511529870364,7.8056293243942045,15.378922351013076,-0.3383333333333333,23.240000000000002
3.2133333333333804,0.5865582729978033,2.543446937708658,0.1478760262542612,7.792906628559218,15.392569185591272,-0.3383333333333333,23.240000000000002
3.216666666666714,0.5905433396885389,2.551218913362672,0.14810439526879052,7.780280732982877,15.406103817598437,-0.3383333333333333,23.240000000000002
3.2200000000000473,0.594547444021993,2.559009292705314,0.148330213690962,7.767750533929542,15.419527607475416,-0.3383333333333333,23.240000000000002
3.2233333333333807,0.5985706151642648,2.5668180763109665,0.1485534729374847,7.7553149463287925,15.432841892719415,-0.3383333333333333,23.240000000000002
3.226666666666714,0.6026128819434625,2.5746452647159104,0.14877416449231246,7.7429729034774715,15.446047988253266,-0.3383333333333333,23.240000000000002
3.2300000000000475,0.6066742728487695,2.5824908584200545,0.14899227990586353,7.73072335674643,15.459147186788794,-0.3383333333333333,23.240000000000002
3.233333333333381,0.6107548160295173,2.590354857888644,0.14920781079425333,7.718565275291931,15.472140759184372,-0.3383333333333333,23.240000000000002
3.2366666666667143,0.6148545392942653,2.598237263553941,0.1494207488385401,7.706497645771614,15.48502995479675,-0.3383333333333333,23.240000000000002
3.2400000000000477,0.618973470109888,2.6061380758168817,0.14963108578398363,7.69451947206495,15.497816001827271,-0.3383333333333333,23.240000000000002
3.243333333333381,0.623111635600669,2.6140572950487084,0.14983881343931627,7.68262977499814,15.510500107662542,-0.3383333333333333,23.240000000000002
3.2466666666667146,0.6272690625474008,2.621994921592578,0.15004392367602654,7.670827592073345,15.523083459209658,-0.3383333333333333,23.240000000000002
3.250000000000048,0.6314457773864927,2.6299509557651466,0.1502464084276548,7.659111977202219,15.535567223226067,-0.3383333333333333,23.240000000000002
3.2533333333333814,0.6356418062090838,2.637925397858129,0.15044625968910097,7.647482000443653,15.547952546644161,-0.3383333333333333,23.240000000000002
3.256666666666715,0.6398571747601639,2.645918248139839,0.1506434695159441,7.63593674774567,15.560240556890681,-0.3383333333333333,23.240000000000002
3.260000000000048,0.6440919084376993,2.653929506856701,0.15083803002377338,7.624475320691405,15.572432362201006,-0.3383333333333333,23.240000000000002
3.2633333333333816,0.648346032291766,2.6619591742347457,0.1510299333875308,7.613096836249109,15.584529051928428,-0.3383333333333333,23.240000000000002
3.266666666666715,0.652619571023689,2.6700072504810795,0.15121917184086475,7.601800426526099,15.596531696848478,-0.3383333333333333,23.240000000000002
3.2700000000000484,0.6569125489851867,2.6780737357853317,0.15140573767549506,7.590585238526617,15.608441349458383,-0.3383333333333333,23.240000000000002
3.273333333333382,0.6612249901775229,2.6861586303210823,0.15158962324058858,7.579450433913508,15.620259044271739,-0.3383333333333333,23.240000000000002
3.2766666666667152,0.6655569182506635,2.694261934247267,0.15177082094214567,7.568395188773677,15.63198579810848,-0.3383333333333333,23.240000000000002
3.2800000000000487,0.6699083565024397,2.7023836477095626,0.1519493232423971,7.557418693387252,15.643622610380204,-0.3383333333333333,23.240000000000002
3.283333333333382,0.6742793278777169,2.7105237708417493,0.1521251226592114,7.5465201520004,15.655170463370931,-0.3383333333333333,23.240000000000002
3.2866666666667155,0.6786698549675692,2.718682303767054,0.15229821176551242,7.535698782601744,15.666630322513397,-0.3383333333333333,23.240000000000002
3.290000000000049,0.6830799600084596,2.7268592465994748,0.15246858318870676,7.52495381670231,15.67800313666091,-0.3383333333333333,23.240000000000002
3.2933333333333823,0.6875096648814264,2.735054599445082,0.15263622961012135,7.514284499118957,15.689289838354876,-0.3383333333333333,23.240000000000002
3.2966666666667157,0.6919589911112739,2.743268362403303,0.1528011437644505,7.503690087761236,15.700491344088032,-0.3383333333333333,23.240000000000002
3.300000000000049,0.6964279598657696,2.7515005355681845,0.15296331843921263,7.4931698534216205,15.711608554563492,-0.3383333333333333,23.240000000000002
3.3033333333333825,0.7009165919548463,2.759751119029639,0.15312274647421628,7.482723079569052,15.72264235494964,-0.3383333333333333,23.240000000000002
3.306666666666716,0.70542490782981,2.7680201128746695,0.1532794207610356,7.472349062145753,15.733593615130959,-0.3383333333333333,23.240000000000002
3.3100000000000493,0.7099529275825521,2.7763075171885765,0.15343333424249472,7.462047109367257,15.74446318995484,-0.3383333333333333,23.240000000000002
3.3133333333333828,0.7145006709447679,2.7846133320561464,0.1535844799121612,7.451816541525593,15.755251919474468,-0.3383333333333333,23.240000000000002
3.316666666666716,0.7190681572871793,2.7929375575628224,0.15373285081384822,7.441656690795598,15.765960629187793,-0.3383333333333333,23.240000000000002
3.3200000000000496,0.7236554056187635,2.801280193795856,0.1538784400411255,7.431566901044272,15.776590130272726,-0.3383333333333333,23.240000000000002
3.323333333333383,0.7282624345859857,2.8096412408454428,0.1540212407368387,7.421546527643169,15.787141219818546,-0.3383333333333333,23.240000000000002
3.3266666666667164,0.7328892624720375,2.818020698805838,0.15416124609263732,7.4115949372837395,15.797614681053613,-0.3383333333333333,23.240000000000002
3.33000000000005,0.7375359071960795,2.826418567776457,0.15429844934851067,7.401711507795598,15.808011283569462,-0.3383333333333333,23.240000000000002
3.333333333333383,0.74220238631249,2.8348348478629575,0.1544328437923322,7.391895627967671,15.818331783541302,-0.3383333333333333,23.240000000000002
3.3366666666667166,0.7468887170101166,2.8432695391783054,0.1545644227594115,7.38214669737216,15.828576923944995,-0.3383333333333333,23.240000000000002
3.34000000000005,0.7515949161115342,2.8517226418438226,0.15469317963205464,7.372464126191298,15.83874743477057,-0.3383333333333333,23.240000000000002
3.3433333333333835,0.7563210000723066,2.860194155990221,0.1548191078391317,7.362847335046842,15.848844033232327,-0.3383333333333333,23.240000000000002
3.346666666666717,0.7610669849802535,2.868684081758617,0.15494220085565236,7.353295754832257,15.858867423975592,-0.3383333333333333,23.240000000000002
3.3500000000000503,0.7658328865547213,2.8771924193015326,0.1550624522023488,7.343808826547561,15.868818299280155,-0.3383333333333333,23.240000000000002
3.3533333333333837,0.7706187201458587,2.8857191687838775,0.15517985544526586,7.334386001136774,15.87869733926048,-0.3383333333333333,23.240000000000002
3.356666666666717,0.7754245007338973,2.89426433038392,0.15529440419535867,7.325026739327937,15.888505212062695,-0.3383333333333333,23.240000000000002
3.3600000000000505,0.7802502429284358,2.9028279042942375,0.15540609210809728,7.315730511475665,15.898242574058456,-0.3383333333333333,23.240000000000002
3.363333333333384,0.7850959609677286,2.911409890722655,0.15551491288307837,7.306496797406182,15.907910070035703,-0.3383333333333333,23.240000000000002
3.3666666666667173,0.7899616687179797,2.9200102898931664,0.15562086026364375,7.2973250862648085,15.917508333386378,-0.3383333333333333,23.240000000000002
3.3700000000000507,0.7948473796726394,2.9286291020468416,0.1557239280365058,7.288214876365858,15.927037986291142,-0.3383333333333333,23.240000000000002
3.373333333333384,0.7997531069517066,2.9372663274427193,0.15582411003137958,7.279165675044906,15.936499639901141,-0.3383333333333333,23.240000000000002
3.3766666666667176,0.8046788633010346,2.945921966358684,0.15592140012062136,7.270176998513394,15.945893894516884,-0.3383333333333333,23.240000000000002
3.380000000000051,0.8096246610916403,2.9545960190923295,0.1560157922188738,7.261248371715528,15.955221339764243,-0.3383333333333333,23.240000000000002
3.3833333333333844,0.8145905123190195,2.9632884859618067,0.15610728028271736,7.252379328187442,15.964482554767665,-0.3383333333333333,23.240000000000002
3.386666666666718,0.819576428602464,2.9719993673066587,0.15619585831032812,7.2435694099185834,15.973678108320604,-0.3383333333333333,23.240000000000002
3.390000000000051,0.8245824211843845,2.9807286634886414,0.1562815203411416,7.234818167215288,15.982808559053245,-0.3383333333333333,23.240000000000002
3.3933333333333846,0.8296085009296361,2.9894763748925293,0.15636426045552274,7.226125158566511,15.991874455597545,-0.3383333333333333,23.240000000000002
3.396666666666718,0.8346546783248487,2.9982425019269083,0.1564440727744418,7.217489950511682,16.000876336749638,-0.3383333333333333,23.240000000000002
3.4000000000000514,0.839720963477761,3.0070270450249557,0.15652095145915615,7.20891211751064,16.009814731629657,-0.3383333333333333,23.240000000000002
3.403333333333385,0.8448073661165579,3.0158300046452053,0.15659489071089783,7.200391241815628,16.018690159838997,-0.3383333333333333,23.240000000000002
3.4066666666667182,0.8499138955892124,3.0246513812723,0.15666588477056675,7.191926913345306,16.027503131615074,-0.3383333333333333,23.240000000000002
